cancer_id	group	n_tests	n_significant_BH	significance_percent	mean_odds_ratio	median_odds_ratio	mean_precision	mean_precision_percent	mean_detected_n
TCGA-LUAD	std_log_family_mean_TOX	4	4	100	1.541455044375403	1.4948931451913832	0.14022213407378023	14.022213407378024	7563
TCGA-LUAD	ALL_TOX	4	4	100	1.4389383974266248	1.4149436259742236	0.13468759778867218	13.468759778867218	9587
TCGA-LUAD	TOX_AND_DGE	4	4	100	1.4291748899619643	1.4207204140021112	0.1388995644376121	13.889956443761209	7806
TCGA-LUAD	ALL_limma	4	1	25	1.1379537714631878	1.1414853138838352	0.12406374501992032	12.406374501992032	12550
TCGA-LUAD	ALL_DGE	4	0	0	1.0491281670494392	1.0600176300670479	0.12278034961652733	12.278034961652732	14473
TCGA-LUAD	ALL_edgeR	4	0	0	1.035458700271498	1.0434385630554917	0.12279165113678718	12.279165113678719	13415
TCGA-LUAD	ONLY_TOX	4	0	0	0.9549309344521584	0.9433910763560565	0.11622683885457608	11.622683885457608	1781
TCGA-LUAD	log_family_mean_TOX	4	0	0	0.8023105893711793	0.8156205875412199	0.1147276828875282	11.47276828875282	3103
TCGA-LUAD	log_ortholog_mean_TOX	4	0	0	0.7800034104607758	0.795327766531992	0.11235955056179775	11.235955056179774	3115
TCGA-LUAD	ONLY_DGE	4	0	0	0.7007392512259788	0.7099737893917846	0.10390730463476826	10.390730463476826	6667
TCGA-LUSC	std_log_family_mean_TOX	4	4	100	1.6148889727342386	1.5631905914523743	0.14364461738002593	14.364461738002593	6939
TCGA-LUSC	std_log_ortholog_mean_TOX	4	4	100	1.6105622789799807	1.5557936681848528	0.14319096922634456	14.319096922634456	6954
TCGA-LUSC	full_family_mean_TOX	4	4	100	1.5979973683056445	1.5544708172079742	0.14212678936605316	14.212678936605316	7335
TCGA-LUSC	full_ortholog_mean_TOX	4	4	100	1.5633743939548088	1.526768211271198	0.14241859823399558	14.241859823399558	7248
TCGA-LUSC	TOX_AND_DGE	4	4	100	1.3925427476825667	1.3931042394446258	0.13708651399491095	13.708651399491096	7860
TCGA-LUSC	ALL_TOX	4	4	100	1.382517313477101	1.3660744094804196	0.13371349392453635	13.371349392453634	9382
TCGA-LUSC	ALL_limma	4	1	25	1.117111677126747	1.1093033418442189	0.12286045836959675	12.286045836959675	13788
TCGA-LUSC	ALL_edgeR	4	1	25	1.1157592665599705	1.0925061817869859	0.12290138261851015	12.290138261851014	14176
TCGA-LUSC	ALL_DGE	4	0	0	1.0660636764371796	1.0435922095590722	0.12205208264133395	12.205208264133395	15053
TCGA-LUSC	ONLY_TOX	4	0	0	0.9414414869036963	0.9588010043810821	0.11629434954007885	11.629434954007884	1522
TCGA-LUSC	log_ortholog_mean_TOX	4	0	0	0.8152998045121513	0.8139647019963079	0.11467129071170085	11.467129071170085	3316
TCGA-LUSC	log_family_mean_TOX	4	0	0	0.8121069215840019	0.8069308784966425	0.11479746070133011	11.479746070133011	3308
TCGA-LUSC	ONLY_DGE	4	0	0	0.7271319722280848	0.7340341082223563	0.10562352286945642	10.562352286945643	7193
TCGA-STAD	ALL_limma	4	4	100	1.5508672731556452	1.4485516881000478	0.12781537485460506	12.781537485460506	9457
TCGA-STAD	ALL_DGE	4	3	75	2.3220373882031753	2.1438064593735136	0.12299418856795906	12.299418856795906	11529
TCGA-STAD	ONLY_DGE	4	2	50	1.6088070208467722	1.4352405222560578	0.12426604575825066	12.426604575825067	9878
TCGA-STAD	ALL_edgeR	4	1	25	1.2529750862463327	1.2560604602798433	0.12281410378255084	12.281410378255083	10522
TCGA-STAD	TOX_AND_DGE	4	0	0	0.8294187267318186	0.8757422170775979	0.11538461538461539	11.538461538461538	1651
TCGA-STAD	log_family_mean_TOX	4	0	0	0.7178250048167869	0.7392569853205664	0.10552312528064661	10.552312528064661	2227
TCGA-STAD	log_ortholog_mean_TOX	4	0	0	0.710716921997069	0.7469401203811699	0.10646755479157714	10.646755479157715	2327
TCGA-STAD	ALL_TOX	4	0	0	0.7087884485643126	0.7353910708551454	0.10612928655892787	10.612928655892787	2537
TCGA-STAD	ONLY_TOX	4	0	0	0.5488166105443096	0.549085849502739	0.08888261851015801	8.888261851015802	886
TCGA-THCA	ALL_DGE	4	4	100	1.3017917929922835	1.2979240078502832	0.12343135772603568	12.343135772603569	13228
TCGA-THCA	TOX_AND_DGE	4	4	100	1.2411861071772705	1.2219154243577255	0.13488074117878968	13.488074117878968	5073
TCGA-THCA	std_log_family_mean_TOX	4	4	100	1.2307866704581472	1.1904552677403664	0.13353064066852366	13.353064066852365	4308
TCGA-THCA	full_family_mean_TOX	4	4	100	1.222289656885289	1.1808529813581226	0.13252569750367107	13.252569750367108	4767
TCGA-THCA	ALL_limma	4	4	100	1.2177220339691404	1.2121132800550565	0.1241215884948521	12.412158849485209	12238
TCGA-THCA	std_log_ortholog_mean_TOX	4	4	100	1.2107636851600667	1.1859479419551144	0.13194766095414545	13.194766095414545	4318
TCGA-THCA	full_ortholog_mean_TOX	4	4	100	1.2019306020536358	1.1677363982137876	0.1313497061293031	13.13497061293031	4764
TCGA-THCA	ALL_edgeR	4	2	50	1.200446831158126	1.1803717283029527	0.12313282196205087	12.313282196205087	12385
TCGA-THCA	ALL_TOX	4	2	50	1.1025731390738385	1.1119573877502626	0.12648723157283806	12.648723157283806	6892
TCGA-THCA	log_family_mean_TOX	4	0	0	0.9191486691499557	0.914218453519162	0.1198858892290565	11.98858892290565	3593
TCGA-THCA	ONLY_DGE	4	0	0	0.9077297678949952	0.8994595419722746	0.11630901287553648	11.630901287553648	8155
TCGA-THCA	log_ortholog_mean_TOX	4	0	0	0.8905541010544555	0.8925676193521177	0.11692307692307692	11.692307692307692	3575
TCGA-THCA	ONLY_TOX	4	0	0	0.7736197266839718	0.7738194165786725	0.10307861462341947	10.307861462341947	1819
